"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"loud",0.496793337375732,0.606212441803967,-0.188891290397419,-2.22473316451915,-4.37359744240779,-1.22514579915788,1.21439973813162,0.925922196592207,0.482325140348219,-2.33740220283734,-2.18303837091365,-2.38883367338419,-1.47251277793148,-2.16864052955467,-0.472964198573557,-3.33786270970402,-1.35176743932709,-2.10055467805626,0.290833446132673,0,0,-1.09899868514644,-2.01077370896172,-4.42996389529867,-1.67420608154869,0,0,1.52082354557292,0.177896395979166,-3.20497247472499,-4.23296828578354,0,0,0.37212883530965,-0.115048400819355,-1.87110972458191,-2.11970006171507,0,0,0,0,0,0.14791542173621,0,0.263072648770934,0,0,0,0,0,0,0.333589552071352,0,0,0,-2.01196006386805,0.992594238132954,-1.75324319792001,0,0,0,0,0.223014194877716,-1.62477904230675,1.6645933258544
"unnecessary",-1.58128299927249,-1.46724323495169,1.12597430944139,0.506366429586116,-2.27224092189098,-1.01372889477357,-0.640911009775228,0.310885484411538,0.957334084061293,0,0.765270054695839,-0.175685696426203,0.260631564184169,1.10478911855228,-1.72659092405982,0.998576661681111,-1.60284466230646,0,-0.627487658954351,-1.52529971413517,-4.05811473308246,-0.834151434382712,0,2.67555961762187,-2.69363334369695,2.26552096157859,2.21329691545559,-2.86793545333549,-1.824938662065,2.96982125868896,1.05885140235532,-1.52854185882695,0,-1.88393938700699,0.450023857942901,-0.841121367701395,0.173662890470696,0.444233143166386,0,0,0,-1.61216436904221,0,0,0,3.92328230684326,0.422289246694872,0.290643749038478,-2.02187528184781,0,0,-3.19354181017406,0,2.61989639914441,-1.54656206521238,-2.2406612890388,-1.21018122506109,0,0.749719769168613,0,0,0.268565037301168,0,0,-1.95984699563913
"realistic",0.189771743555223,0.205933007537462,-1.93783339442101,-2.13227257056324,0.520832736485332,-1.56772507082763,-1.36917113015057,-0.739212849903961,0.0916297689423466,0,-1.19048957281007,-1.26773454614078,-0.786761146887307,-1.68321260284536,-1.74883322886324,-2.52321468399938,-2.01323991051833,-0.198180044153566,-1.46505938947587,0.948670935709432,-0.593629471499024,-1.58760438667667,1.17452661206532,-0.173048256899894,-1.33102493278665,-1.80326298559265,0.376359937511487,0.666642080904754,0.640772141910393,0.141437501447318,-0.530947169118357,-2.07693427522879,0,-0.373228558165894,0.432781358136886,-0.372582449359008,-1.28033497146546,-0.915704898507843,-0.41616412569242,0,-1.54005499951819,-0.958140282184242,0.243057942768514,-1.67643408954027,-2.09999154172244,0.327058707983126,0.00886787222746349,-0.456289832634396,0,-0.43807077474746,0,-2.92300778254106,0,0.886084276077781,-1.64896633311615,-2.3683849020082,0.765954931378187,0,-0.455155344906728,1.01918325216907,0.572516231840676,-1.73606424441457,0.50304124075495,-0.717904156055288,2.29819145589966
"content",-2.80798065870773,-1.32629439704514,0.654073346974318,1.8763657780556,-2.1225588458725,1.02588738059862,-3.31879431739619,-2.28675673048178,0.100486480045624,0.713301559862499,-2.57443545528451,-2.26921371988136,-2.19001989778288,-1.02813634816164,-2.59705642549012,-2.3167966622866,-2.99237129709133,-3.23970373931393,-0.715370685271953,-0.456437321964476,-1.52987089951023,0,-2.17425611822162,-1.16727154561822,-2.59333841408081,-0.998541140711925,-1.27911255548415,-3.41848326563367,-1.80840308137919,-1.64182988087129,-2.80124336522466,-4.04236857343444,0,-1.78231461389791,-2.59057168004443,1.39845835077833,-1.44522473335885,-1.36727622788372,0,-3.88370707672625,0,-0.758460505965112,-2.99238326118861,0,0,-1.24507390767317,-1.38089144003987,-2.59408662454853,0,0.205277441760692,0,-2.37103530232411,0,-0.0885956789145486,-2.92539811648282,-3.00821850502624,0,-2.0589564555816,0,-1.80502381184923,-0.855929781772773,-1.43706259316443,0,0,-3.35801927858918
"decent",-0.829691891766051,-2.40840703502506,-2.20608716385868,-1.35845141636838,-1.77257319994297,-1.87763315412385,-0.587133253156608,-0.0875207408767064,0.0793511348405122,-2.5132745526597,-1.3627223298532,0.502050302471205,-1.70902491429204,-2.19497562532763,-3.19236264731186,-3.15956652389094,-2.32856042622492,-2.70967763781999,-2.38481304199016,-3.86933538226332,-4.49596556889236,-2.17766922345439,-0.583361781657751,-3.1435475161894,-0.156472666314306,-2.481471117651,-2.08458753626748,-2.70962852198693,2.52709627348956,-2.08370375984748,-3.39863341557638,0,0,2.71918431416382,0.898721246862572,1.15581943763239,-0.957982336454244,0.384336747055305,0,0,0,0,-2.08295372842195,0,0.203436146233907,-1.22436232693775,1.85192913143584,-2.35580926242269,0,0,0,-1.58113514885133,0,-1.15302500735609,-1.96031767773916,3.41243458028964,-1.48537239835461,0,-1.941566188082,1.03780502142723,6.39087600530802,1.91321420412207,0,0,-1.68148291767649
"influential",-1.17218302145831,-1.37633057210685,-4.10602387331153,-3.85394775975225,1.44726986128386,-3.54167589849109,-3.56347622285919,-2.33684542684091,-1.46969463467947,-5.10509291730227,0,-3.88584853646077,-2.2286004755823,0,-0.7706128826948,-1.95571204489609,0,0,-5.42018452122383,1.13389272960847,0,-4.3006664902558,-2.67360397437688,0,-3.56336266895423,-2.13677745106339,0,-0.254446712447023,-2.19787689613224,0,0,0,-0.0777121174759282,-3.10023413204675,-1.8854467467012,0,-3.75843110625562,0,0,-0.594514500877025,0,0,-1.44315541692102,0,0,0,0,0,-3.33696892706111,-0.413468925485332,0,0,-0.723459336576292,0,0,0,-1.7217857120829,0,0,0,0,-2.65443884770152,2.92789692207897,0,-0.325471890021728
"dull",-0.0736230923319978,0.0522088201270185,-1.80574915013873,-2.37128188096227,-2.84749485078157,-2.22881773984776,-0.113880454321084,3.00877083538677,0.743791503930511,-2.58056088992995,-0.826298566026767,-1.51776918270857,-0.815936959598498,-0.119557446426671,-1.61239484899178,0,0,-1.09871420465534,1.5102614784005,-4.300719274054,0,1.60511662108244,-0.347131862790993,-0.567058980708217,-0.533790938150736,-0.733938169881143,-1.48345824718678,0.158020724974592,0.981292175675709,-1.14319351992973,-1.70223563553615,-2.03801968707226,0,1.4361517244697,1.77634112743043,-1.86237210878796,0.278710512147285,-0.00642711886806026,0,0,0,0,-2.18886383373357,0,0,-1.1729232500087,0.586251075902032,0,0,0,0,-1.02541298294452,1.27918703634372,1.53749120166811,0,-1.78263141556944,2.30742205493561,-0.33344744721877,0,-0.385210696674073,0,-0.990793207406885,0,0.0636284771692607,1.87176511333814
"faint",0.946578643249589,-0.991588500382667,-2.84056195297602,-2.32611336594307,-3.25186277646324,-2.59133509185963,-1.31445240612177,1.03902018147226,0.168414503384814,0,0.683259437114092,0.571893686123221,-1.08285673428873,-1.28546988191386,-2.53267651583385,0,0.872242499418562,0,0.167436253963869,0,-2.80033290355348,-0.0453947679420379,0,0,0.189208636631859,0,0,1.27153733626683,1.00596991551542,0,-2.65351426491407,0,0,-0.305520450911247,0.496964515982853,0,-0.809463944770628,0,0,0,0,0,-0.98688164089073,0,0,0,0,0,0,0,0,-2.73601039792579,0.264650124369592,0,0,-1.18913962931069,-1.25612638215274,2.8734161896309,-0.30864775812024,0,0,0,0,0,-0.599337681489808
"ridiculous",-2.57251544278144,1.07404719882681,-2.03804431908036,-2.75565831713574,0.0850017265505928,-2.0532140490233,-0.492815385820547,1.11064367116628,0.184134997406851,-1.33450871093889,0.84373256651268,-1.77215761974949,0.0228113088774705,1.98604324207281,-1.23400724517383,0.273037761119535,-1.37044393550365,0,0.633051872843267,-2.04236258859666,0,0.939539711922798,-1.77877191628312,1.68641605141105,-4.31934464698792,-2.07640253414777,0.0697721078647217,-1.74210003762271,-0.460031305644275,1.77999957452232,2.60008222839747,-2.34480199112051,0,0.600839295170749,0.904384159515259,0.410479970768784,-1.91602591501923,-1.34254405211471,0,0,0,-0.525070562160358,-0.908744796070458,0,0,0.157037911019322,0.478229882154821,0,0,0,0,1.2209546603475,1.34655101577218,4.23249047246884,0,-2.50558013164911,-1.62189219006776,0,-1.63071684882012,1.55502451279243,0,-0.509302138240059,-1.42760991725284,0,0.0625414232398578
"neat",-0.0813209530339099,-0.648789150685904,-2.34446886461537,-2.4954891926276,-5.28021234129618,-2.27902690564103,2.04789663178265,0.503730839573928,-0.487292761248696,-3.44291723063588,-3.24283386360438,-2.30701730367552,-1.89225672721399,-2.22441571246791,-0.731619335998073,0,-2.90729089399001,-2.55988834702234,-1.94980731868091,-5.18052360015797,0,0,0,-3.6148246056002,-1.93972757728079,0,-3.81199756234754,-0.830981472364106,-0.535594007363843,-1.71622223239197,-3.14789185576057,0,0,2.39340027939049,-0.653175087717826,-0.620967224248059,-2.45137130259463,0,0,0,0,0,-2.74018431899075,0,0,0,-2.23808546317531,0,0,0,0,-3.07450851877101,0,-2.29771597348632,0,0,-1.41782577858284,-3.06713143631615,-2.58394600205113,0,0,0,0,0,-0.381667166411984
"elegant",0.283190493158257,-1.33901465072005,-2.59399455122067,-1.33427873363373,0.807518181738624,-2.37505741190384,-1.30415316330447,0.406709308062959,-0.00470976026260433,-2.94487629007897,-0.968261822001138,-3.10824766684929,-1.00642366282811,2.63680993414818,-0.854548766726663,-1.93082255120502,-2.67965900944455,-0.212476811580852,-2.36623948280154,-1.64623972094304,-4.69791209917269,-2.76555937695494,-0.150589001206544,-2.5092475085985,-2.755436192924,0,-2.75048075436506,0.0722065952471752,-0.716178383752289,-1.96310969176575,-1.19561523581858,0,0,-1.68564041538268,-0.814188713690802,-0.11622528300758,-3.45274375505091,-2.74064585005592,0,0,0,-0.649968859544354,-1.27326510916528,0,0,0,-0.811567631376729,0,0,0,0,-1.60554137217727,-0.0743533760533664,0.462118046389782,0,-2.198861749488,0.0635571114608894,-1.33627698428775,0.867420874319953,0,0,0,-0.481372348178655,1.05299400983703,0.452230964629102
"lesser",-4.88439189808755,-2.21103296831499,3.68914439248969,-0.399082682675913,-3.45686049358765,-0.321946680335488,-3.95254784408454,-1.02564546455275,0,-2.38161559791505,0,-1.26235659016723,-0.703548806943461,-1.59907746790133,-1.13176745629559,-0.311185801501455,0,0,-0.810151975978579,0,0,3.48985892144999,0,0,0.490902363450514,0,0,0,0,0,0,0,0,0,3.13784595400694,0,-0.141995888428673,0,0,-1.16447639802259,0,0,0,0,0,0,0,-0.721539520153806,1.95323154602758,0,0,0,0,0,0,0,0,-1.52624063659323,0,0,0,0,0,1.407984306236,0
