subject, stim id, adj, adj class, mod, mod class, rating
237,392,48,0,5,3,6
237,237,29,0,10,3,8
237,243,16,3,2,1,8
237,560,1,1,7,1,8
237,642,47,0,12,1,5
237,358,32,1,9,1,5
237,234,1,1,12,1,8
237,232,27,3,1,0,1
237,437,26,3,4,3,1
237,82,24,3,7,1,7
237,539,15,3,4,3,2
237,238,36,3,2,1,9
237,321,33,3,6,0,8
237,389,4,2,1,0,8
237,509,31,2,7,1,7
237,54,2,1,1,0,4
237,312,39,3,9,1,8
237,95,24,3,10,3,4
237,385,2,1,7,1,2
237,210,31,2,12,1,7
237,683,0,0,8,1,7
237,538,43,0,12,1,7
237,8,18,1,8,1,7
237,635,40,3,7,1,8
237,59,47,0,4,3,1
237,386,14,0,9,1,3
237,267,3,2,7,1,7
237,468,1,1,3,2,4
237,559,7,1,3,2,4
237,146,14,0,5,3,8
237,506,2,1,13,2,3
237,405,10,2,2,1,9
237,330,13,1,1,0,9
237,659,18,1,1,0,9
237,272,28,0,13,2,2
237,643,20,0,8,1,7
237,600,29,0,3,2,9
237,537,10,2,6,0,9
237,456,22,2,12,1,7
237,502,29,0,0,0,6
237,93,21,1,11,0,9
237,115,13,1,0,0,9
237,230,43,0,6,0,9
237,467,48,0,13,2,2
237,439,20,0,13,2,3
237,177,8,1,10,3,5
237,12,4,2,3,2,5
237,228,23,2,13,2,1
237,240,39,3,7,1,8
237,334,13,1,13,2,3
237,61,15,3,1,0,3
237,536,21,1,0,0,9
237,154,38,1,10,3,4
237,454,3,2,5,3,7
237,650,41,2,1,0,9
237,81,42,3,13,2,2
237,2,7,1,1,0,9
237,354,19,3,2,1,9
237,22,41,2,4,3,2
237,667,30,3,3,2,1
237,318,40,3,12,1,8
237,46,30,3,8,1,8
237,393,39,3,1,0,4
237,43,24,3,5,3,2
237,284,2,1,3,2,7
237,472,40,3,3,2,1
237,100,29,0,12,1,6
237,485,32,1,7,1,6
237,71,41,2,13,2,1
237,575,41,2,10,3,7
237,407,33,3,2,1,9
237,275,43,0,7,1,7
237,342,8,1,8,1,7
237,387,26,3,2,1,8
237,287,30,3,13,2,8
237,410,42,3,12,1,8
237,225,34,1,4,3,2
237,338,12,2,12,1,9
237,152,8,1,13,2,2
237,489,40,3,10,3,2
237,295,26,3,12,1,8
237,19,32,1,11,0,9
237,443,32,1,8,1,7
237,282,17,3,6,0,8
237,138,22,2,2,1,5
237,113,44,3,1,0,8
237,656,17,3,3,2,2
237,418,7,1,7,1,8
237,409,6,2,2,1,8
237,226,18,1,0,0,8
237,140,1,1,2,1,7
237,625,20,0,0,0,8
238,490,29,0,9,1,6
238,422,27,3,12,1,6
238,96,43,0,13,2,1
238,380,15,3,0,0,5
238,389,4,2,1,0,8
238,109,35,3,3,2,2
238,569,45,2,3,2,2
238,483,30,3,7,1,7
238,581,12,2,11,0,6
238,447,11,3,12,1,7
238,552,17,3,8,1,6
238,4,32,1,6,0,7
238,566,31,2,6,0,5
238,326,46,3,7,1,7
238,324,44,3,8,1,7
238,245,42,3,11,0,7
238,229,38,1,9,1,3
238,647,16,3,7,1,8
238,307,47,0,11,0,9
238,248,2,1,11,0,8
238,167,47,0,6,0,9
238,644,9,0,6,0,9
238,228,23,2,13,2,7
238,613,2,1,4,3,3
238,206,27,3,9,1,7
238,370,9,0,0,0,7
238,391,3,2,10,3,6
238,33,18,1,4,3,2
238,312,39,3,9,1,9
238,592,45,2,0,0,4
238,8,18,1,8,1,8
238,420,36,3,7,1,6
238,127,39,3,4,3,1
238,123,48,0,3,2,3
238,89,3,2,1,0,9
238,222,5,3,1,0,3
238,191,14,0,8,1,8
238,14,40,3,5,3,2
238,246,39,3,10,3,3
238,341,29,0,6,0,7
238,505,5,3,13,2,2
238,13,16,3,9,1,7
238,137,46,3,10,3,4
238,407,33,3,2,1,8
238,480,38,1,2,1,7
238,471,11,3,6,0,5
238,181,0,0,11,0,6
238,461,37,3,8,1,7
238,596,9,0,3,2,5
238,149,0,0,13,2,4
238,227,23,2,1,0,8
238,23,5,3,0,0,5
238,69,13,1,3,2,4
238,17,19,3,3,2,1
238,539,15,3,4,3,1
238,304,46,3,9,1,7
238,106,4,2,0,0,5
238,48,18,1,10,3,3
238,293,4,2,4,3,2
238,122,23,2,8,1,6
238,201,37,3,1,0,2
238,600,29,0,3,2,5
238,337,33,3,5,3,4
238,78,37,3,2,1,8
238,56,20,0,7,1,6
238,682,36,3,1,0,2
238,270,2,1,9,1,3
238,291,2,1,8,1,7
238,116,7,1,5,3,3
238,64,35,3,6,0,2
238,560,1,1,7,1,6
238,361,5,3,6,0,4
238,142,33,3,9,1,5
238,559,7,1,3,2,3
238,263,3,2,6,0,2
238,571,19,3,9,1,6
238,685,17,3,2,1,7
238,650,41,2,1,0,6
238,678,42,3,9,1,6
238,180,7,1,0,0,9
238,259,44,3,10,3,8
238,344,29,0,13,2,5
238,172,39,3,13,2,1
238,377,3,2,13,2,6
238,516,45,2,8,1,6
238,648,43,0,1,0,8
238,564,42,3,4,3,2
238,511,5,3,9,1,6
238,97,0,0,7,1,4
238,599,4,2,8,1,8
238,53,10,2,3,2,1
238,1,20,0,4,3,2
238,485,32,1,7,1,8
238,590,32,1,12,1,8
238,529,12,2,2,1,8
238,71,41,2,13,2,3
238,462,3,2,11,0,8
238,416,8,1,1,0,8
239,294,47,0,1,0,9
239,204,37,3,10,3,8
239,343,17,3,13,2,2
239,24,4,2,13,2,5
239,395,3,2,3,2,9
239,616,20,0,6,0,9
239,159,36,3,8,1,9
239,173,28,0,10,3,7
239,417,20,0,1,0,9
239,64,35,3,6,0,1
239,321,33,3,6,0,9
239,328,37,3,11,0,7
239,174,6,2,11,0,9
239,207,26,3,3,2,5
239,541,31,2,13,2,3
239,468,1,1,3,2,9
239,400,27,3,8,1,9
239,296,36,3,12,1,9
239,665,16,3,8,1,9
239,237,29,0,10,3,9
239,75,22,2,13,2,4
239,243,16,3,2,1,9
239,586,16,3,5,3,3
239,300,8,1,12,1,9
239,480,38,1,2,1,9
239,9,12,2,7,1,8
239,172,39,3,13,2,2
239,284,2,1,3,2,9
239,63,1,1,1,0,9
239,146,14,0,5,3,9
239,382,15,3,10,3,9
239,122,23,2,8,1,8
239,661,20,0,10,3,7
239,180,7,1,0,0,9
239,599,4,2,8,1,8
239,185,23,2,2,1,9
239,532,5,3,10,3,5
239,99,14,0,6,0,9
239,31,9,0,13,2,7
239,368,12,2,0,0,9
239,466,44,3,13,2,2
239,521,41,2,3,2,4
239,314,12,2,4,3,1
239,244,34,1,7,1,8
239,389,4,2,1,0,9
239,515,28,0,6,0,9
239,548,36,3,13,2,1
239,21,46,3,13,2,2
239,302,35,3,10,3,6
239,542,1,1,8,1,9
239,147,46,3,0,0,7
239,307,47,0,11,0,9
239,551,15,3,3,2,6
239,184,23,2,10,3,9
239,65,9,0,4,3,1
239,279,16,3,4,3,1
239,361,5,3,6,0,3
239,85,38,1,3,2,7
239,59,47,0,4,3,1
239,657,25,3,4,3,1
239,638,41,2,0,0,9
239,317,34,1,5,3,6
239,477,48,0,9,1,9
239,133,19,3,1,0,9
239,440,7,1,2,1,9
239,188,37,3,12,1,9
239,379,10,2,0,0,9
239,362,43,0,5,3,3
239,423,22,2,7,1,6
239,439,20,0,13,2,2
239,434,1,1,11,0,9
239,470,28,0,0,0,9
239,87,19,3,13,2,2
239,563,20,0,11,0,9
239,20,28,0,3,2,4
239,483,30,3,7,1,8
239,600,29,0,3,2,9
239,15,38,1,6,0,9
239,61,15,3,1,0,7
239,674,2,1,2,1,4
239,639,16,3,1,0,7
239,476,25,3,9,1,9
239,538,43,0,12,1,9
239,553,5,3,8,1,8
239,11,36,3,3,2,1
239,411,47,0,8,1,9
239,465,33,3,10,3,8
239,566,31,2,6,0,9
239,13,16,3,9,1,8
239,588,11,3,2,1,9
239,26,8,1,4,3,2
239,635,40,3,7,1,7
239,460,26,3,5,3,6
239,659,18,1,1,0,9
239,222,5,3,1,0,3
239,670,6,2,7,1,7
239,450,17,3,1,0,9
239,463,47,0,10,3,9
240,559,7,1,3,2,7
240,560,1,1,7,1,8
240,245,42,3,11,0,6
240,647,16,3,7,1,8
240,291,2,1,8,1,2
240,71,41,2,13,2,1
240,263,3,2,6,0,5
240,137,46,3,10,3,2
240,471,11,3,6,0,3
240,56,20,0,7,1,8
240,229,38,1,9,1,6
240,590,32,1,12,1,9
240,109,35,3,3,2,2
240,312,39,3,9,1,8
240,270,2,1,9,1,3
240,566,31,2,6,0,5
240,259,44,3,10,3,6
240,142,33,3,9,1,6
240,14,40,3,5,3,2
240,64,35,3,6,0,4
240,592,45,2,0,0,6
240,529,12,2,2,1,9
240,206,27,3,9,1,8
240,539,15,3,4,3,2
240,8,18,1,8,1,7
240,407,33,3,2,1,8
240,685,17,3,2,1,9
240,511,5,3,9,1,9
240,447,11,3,12,1,8
240,53,10,2,3,2,5
240,337,33,3,5,3,6
240,167,47,0,6,0,3
240,571,19,3,9,1,9
240,180,7,1,0,0,9
240,461,37,3,8,1,7
240,222,5,3,1,0,2
240,246,39,3,10,3,6
240,248,2,1,11,0,3
240,127,39,3,4,3,1
240,516,45,2,8,1,8
240,123,48,0,3,2,2
240,596,9,0,3,2,6
240,505,5,3,13,2,1
240,361,5,3,6,0,1
240,172,39,3,13,2,1
240,106,4,2,0,0,1
240,97,0,0,7,1,2
240,389,4,2,1,0,7
240,485,32,1,7,1,6
240,644,9,0,6,0,3
240,181,0,0,11,0,9
240,391,3,2,10,3,9
240,462,3,2,11,0,9
240,304,46,3,9,1,7
240,191,14,0,8,1,8
240,564,42,3,4,3,2
240,682,36,3,1,0,3
240,13,16,3,9,1,7
240,33,18,1,4,3,3
240,581,12,2,11,0,7
240,678,42,3,9,1,7
240,344,29,0,13,2,6
240,116,7,1,5,3,6
240,416,8,1,1,0,8
240,324,44,3,8,1,8
240,326,46,3,7,1,7
240,377,3,2,13,2,2
240,149,0,0,13,2,1
240,1,20,0,4,3,1
240,490,29,0,9,1,2
240,227,23,2,1,0,9
240,17,19,3,3,2,3
240,4,32,1,6,0,4
240,648,43,0,1,0,8
240,293,4,2,4,3,3
240,380,15,3,0,0,4
240,483,30,3,7,1,7
240,228,23,2,13,2,2
240,569,45,2,3,2,7
240,89,3,2,1,0,7
240,370,9,0,0,0,6
240,422,27,3,12,1,9
240,307,47,0,11,0,7
240,599,4,2,8,1,8
240,96,43,0,13,2,1
240,341,29,0,6,0,2
240,480,38,1,2,1,9
240,420,36,3,7,1,8
240,48,18,1,10,3,2
240,69,13,1,3,2,9
240,122,23,2,8,1,8
240,613,2,1,4,3,1
240,23,5,3,0,0,2
240,78,37,3,2,1,9
240,201,37,3,1,0,1
240,650,41,2,1,0,9
240,552,17,3,8,1,8
240,600,29,0,3,2,6
241,534,31,2,4,3,1
241,362,43,0,5,3,4
241,22,41,2,4,3,1
241,118,39,3,0,0,7
241,670,6,2,7,1,8
241,349,41,2,12,1,2
241,266,44,3,2,1,8
241,261,45,2,1,0,9
241,317,34,1,5,3,6
241,87,19,3,13,2,6
241,472,40,3,3,2,3
241,416,8,1,1,0,6
241,219,29,0,8,1,5
241,343,17,3,13,2,2
241,190,0,0,2,1,8
241,461,37,3,8,1,6
241,436,9,0,1,0,6
241,418,7,1,7,1,8
241,20,28,0,3,2,4
241,347,48,0,6,0,9
241,67,31,2,8,1,9
241,428,40,3,0,0,9
241,471,11,3,6,0,6
241,624,35,3,7,1,8
241,141,46,3,2,1,8
241,380,15,3,0,0,8
241,169,40,3,4,3,2
241,125,10,2,12,1,7
241,108,36,3,4,3,2
241,358,32,1,9,1,6
241,520,39,3,6,0,7
241,49,3,2,12,1,9
241,580,15,3,7,1,9
241,359,46,3,5,3,3
241,370,9,0,0,0,6
241,183,32,1,5,3,3
241,369,3,2,4,3,3
241,636,25,3,7,1,9
241,514,33,3,3,2,3
241,629,0,0,0,0,8
241,642,47,0,12,1,9
241,137,46,3,10,3,6
241,390,9,0,8,1,7
241,228,23,2,13,2,1
241,485,32,1,7,1,3
241,374,32,1,3,2,5
241,565,24,3,2,1,9
241,120,13,1,8,1,8
241,111,45,2,10,3,7
241,271,17,3,9,1,6
241,622,20,0,3,2,7
241,593,34,1,3,2,3
241,195,22,2,5,3,4
241,163,35,3,8,1,8
241,286,3,2,2,1,8
241,284,2,1,3,2,6
241,336,41,2,9,1,6
241,302,35,3,10,3,6
241,207,26,3,3,2,3
241,341,29,0,6,0,4
241,70,30,3,2,1,5
241,578,38,1,12,1,8
241,315,25,3,12,1,8
241,264,18,1,2,1,8
241,124,14,0,0,0,6
241,85,38,1,3,2,4
241,398,11,3,5,3,6
241,144,25,3,13,2,3
241,298,16,3,11,0,6
241,406,34,1,0,0,8
241,314,12,2,4,3,2
241,222,5,3,1,0,7
241,403,31,2,3,2,3
241,170,22,2,11,0,7
241,644,9,0,6,0,2
241,524,6,2,9,1,7
241,599,4,2,8,1,2
241,105,31,2,5,3,3
241,106,4,2,0,0,4
241,495,26,3,11,0,7
241,200,29,0,2,1,7
241,449,40,3,11,0,7
241,136,38,1,11,0,8
241,673,25,3,10,3,8
241,84,47,0,5,3,6
241,344,29,0,13,2,4
241,438,5,3,2,1,8
241,154,38,1,10,3,6
241,242,5,3,11,0,5
241,25,47,0,2,1,7
241,672,26,3,10,3,7
241,422,27,3,12,1,7
241,238,36,3,2,1,7
241,410,42,3,12,1,6
241,280,34,1,11,0,8
241,174,6,2,11,0,5
241,259,44,3,10,3,7
241,9,12,2,7,1,8
242,93,21,1,11,0,9
242,246,39,3,10,3,9
242,354,19,3,2,1,9
242,77,4,2,9,1,9
242,435,28,0,7,1,9
242,48,18,1,10,3,9
242,507,12,2,13,2,1
242,236,25,3,3,2,7
242,362,43,0,5,3,8
242,152,8,1,13,2,2
242,150,10,2,4,3,4
242,358,32,1,9,1,9
242,312,39,3,9,1,9
242,47,34,1,6,0,9
242,247,21,1,4,3,5
242,450,17,3,1,0,5
242,461,37,3,8,1,9
242,624,35,3,7,1,9
242,434,1,1,11,0,9
242,144,25,3,13,2,1
242,369,3,2,4,3,7
242,629,0,0,0,0,7
242,608,23,2,5,3,8
242,357,23,2,3,2,7
242,564,42,3,4,3,5
242,334,13,1,13,2,5
242,53,10,2,3,2,8
242,462,3,2,11,0,9
242,499,35,3,0,0,9
242,484,39,3,5,3,9
242,500,46,3,12,1,9
242,658,34,1,13,2,1
242,497,19,3,8,1,9
242,581,12,2,11,0,9
242,237,29,0,10,3,9
242,451,22,2,0,0,9
242,51,34,1,2,1,9
242,203,13,1,4,3,5
242,126,35,3,9,1,9
242,115,13,1,0,0,6
242,356,8,1,6,0,9
242,290,17,3,7,1,9
242,575,41,2,10,3,9
242,399,31,2,9,1,5
242,454,3,2,5,3,9
242,600,29,0,3,2,9
242,50,37,3,0,0,7
242,70,30,3,2,1,9
242,370,9,0,0,0,5
242,136,38,1,11,0,9
242,153,28,0,8,1,9
242,628,32,1,4,3,4
242,441,1,1,13,2,3
242,167,47,0,6,0,8
242,533,19,3,10,3,9
242,242,5,3,11,0,9
242,180,7,1,0,0,9
242,615,24,3,13,2,1
242,352,18,1,7,1,9
242,275,43,0,7,1,9
242,346,12,2,8,1,9
242,232,27,3,1,0,4
242,474,27,3,3,2,7
242,574,48,0,4,3,5
242,330,13,1,1,0,9
242,541,31,2,13,2,4
242,168,4,2,11,0,9
242,403,31,2,3,2,6
242,516,45,2,8,1,8
242,528,7,1,10,3,5
242,37,14,0,3,2,9
242,206,27,3,9,1,9
242,131,18,1,11,0,9
242,553,5,3,8,1,9
242,473,21,1,9,1,7
242,208,15,3,5,3,1
242,315,25,3,12,1,9
242,613,2,1,4,3,5
242,92,45,2,6,0,7
242,446,36,3,10,3,9
242,592,45,2,0,0,7
242,319,31,2,1,0,5
242,134,20,0,12,1,9
242,416,8,1,1,0,9
242,90,0,0,3,2,5
242,112,44,3,9,1,9
242,254,10,2,7,1,9
242,646,21,1,2,1,5
242,675,10,2,1,0,9
242,146,14,0,5,3,9
242,605,21,1,7,1,5
242,241,9,0,11,0,9
242,17,19,3,3,2,7
242,283,35,3,2,1,9
242,508,3,2,0,0,6
242,179,22,2,6,0,7
242,160,7,1,4,3,5
242,248,2,1,11,0,9
243,110,44,3,11,0,7
243,224,27,3,2,1,9
243,188,37,3,12,1,9
243,589,13,1,2,1,9
243,422,27,3,12,1,9
243,507,12,2,13,2,1
243,63,1,1,1,0,8
243,389,4,2,1,0,8
243,139,7,1,9,1,8
243,343,17,3,13,2,1
243,384,6,2,0,0,1
243,12,4,2,3,2,7
243,539,15,3,4,3,1
243,326,46,3,7,1,8
243,469,36,3,6,0,2
243,287,30,3,13,2,1
243,562,6,2,12,1,9
243,533,19,3,10,3,4
243,51,34,1,2,1,9
243,509,31,2,7,1,3
243,86,9,0,5,3,9
243,151,18,1,6,0,8
243,627,20,0,5,3,7
243,280,34,1,11,0,9
243,511,5,3,9,1,9
243,349,41,2,12,1,8
243,65,9,0,4,3,1
243,567,44,3,0,0,4
243,360,48,0,12,1,9
243,127,39,3,4,3,1
243,569,45,2,3,2,8
243,216,8,1,9,1,8
243,245,42,3,11,0,6
243,350,5,3,12,1,9
243,430,37,3,9,1,9
243,633,5,3,5,3,3
243,626,18,1,5,3,6
243,461,37,3,8,1,9
243,466,44,3,13,2,1
243,428,40,3,0,0,2
243,264,18,1,2,1,8
243,675,10,2,1,0,8
243,323,8,1,3,2,6
243,598,6,2,5,3,3
243,3,5,3,4,3,1
243,671,1,1,9,1,8
243,585,30,3,11,0,7
243,685,17,3,2,1,8
243,460,26,3,5,3,4
243,244,34,1,7,1,8
243,288,11,3,1,0,3
243,157,23,2,7,1,7
243,208,15,3,5,3,2
243,341,29,0,6,0,4
243,434,1,1,11,0,7
243,220,21,1,10,3,6
243,177,8,1,10,3,7
243,556,7,1,8,1,8
243,300,8,1,12,1,9
243,318,40,3,12,1,9
243,290,17,3,7,1,7
243,13,16,3,9,1,8
243,336,41,2,9,1,8
243,233,4,2,5,3,6
243,604,34,1,9,1,8
243,234,1,1,12,1,8
243,134,20,0,12,1,8
243,628,32,1,4,3,1
243,565,24,3,2,1,8
243,640,1,1,0,0,7
243,183,32,1,5,3,4
243,84,47,0,5,3,4
243,211,21,1,13,2,1
243,583,32,1,10,3,6
243,458,0,0,4,3,2
243,650,41,2,1,0,7
243,178,48,0,2,1,8
243,370,9,0,0,0,6
243,629,0,0,0,0,7
243,39,33,3,8,1,8
243,609,26,3,8,1,7
243,135,27,3,11,0,7
243,463,47,0,10,3,7
243,129,47,0,7,1,7
243,557,24,3,8,1,9
243,540,8,1,0,0,8
243,612,2,1,0,0,6
243,35,40,3,1,0,1
243,137,46,3,10,3,4
243,315,25,3,12,1,9
243,251,11,3,10,3,6
243,404,39,3,11,0,8
243,147,46,3,0,0,3
243,121,16,3,3,2,1
243,374,32,1,3,2,2
243,348,43,0,9,1,8
243,271,17,3,9,1,6
243,402,24,3,3,2,2
244,490,29,0,9,1,8
244,370,9,0,0,0,2
244,416,8,1,1,0,9
244,201,37,3,1,0,2
244,422,27,3,12,1,9
244,516,45,2,8,1,5
244,96,43,0,13,2,2
244,389,4,2,1,0,5
244,599,4,2,8,1,5
244,89,3,2,1,0,9
244,324,44,3,8,1,9
244,569,45,2,3,2,2
244,78,37,3,2,1,9
244,407,33,3,2,1,8
244,592,45,2,0,0,2
244,17,19,3,3,2,2
244,122,23,2,8,1,6
244,263,3,2,6,0,2
244,172,39,3,13,2,3
244,461,37,3,8,1,9
244,566,31,2,6,0,6
244,206,27,3,9,1,9
244,97,0,0,7,1,9
244,644,9,0,6,0,3
244,64,35,3,6,0,3
244,53,10,2,3,2,3
244,600,29,0,3,2,9
244,361,5,3,6,0,2
244,380,15,3,0,0,3
244,149,0,0,13,2,8
244,127,39,3,4,3,2
244,471,11,3,6,0,7
244,647,16,3,7,1,9
244,650,41,2,1,0,8
244,181,0,0,11,0,9
244,560,1,1,7,1,9
244,8,18,1,8,1,8
244,480,38,1,2,1,7
244,14,40,3,5,3,1
244,505,5,3,13,2,2
244,483,30,3,7,1,9
244,167,47,0,6,0,3
244,106,4,2,0,0,5
244,229,38,1,9,1,4
244,447,11,3,12,1,9
244,69,13,1,3,2,5
244,613,2,1,4,3,2
244,48,18,1,10,3,2
244,326,46,3,7,1,8
244,259,44,3,10,3,7
244,590,32,1,12,1,9
244,109,35,3,3,2,2
244,222,5,3,1,0,2
244,552,17,3,8,1,9
244,596,9,0,3,2,7
244,559,7,1,3,2,3
244,180,7,1,0,0,9
244,23,5,3,0,0,2
244,539,15,3,4,3,2
244,304,46,3,9,1,8
244,142,33,3,9,1,8
244,116,7,1,5,3,3
244,678,42,3,9,1,9
244,71,41,2,13,2,2
244,648,43,0,1,0,9
244,337,33,3,5,3,2
244,13,16,3,9,1,3
244,248,2,1,11,0,5
244,682,36,3,1,0,2
244,56,20,0,7,1,8
244,462,3,2,11,0,9
244,377,3,2,13,2,2
244,227,23,2,1,0,9
244,270,2,1,9,1,2
244,391,3,2,10,3,5
244,33,18,1,4,3,2
244,245,42,3,11,0,8
244,511,5,3,9,1,7
244,246,39,3,10,3,2
244,341,29,0,6,0,2
244,191,14,0,8,1,7
244,291,2,1,8,1,2
244,564,42,3,4,3,2
244,571,19,3,9,1,8
244,344,29,0,13,2,2
244,312,39,3,9,1,8
244,685,17,3,2,1,9
244,307,47,0,11,0,8
244,293,4,2,4,3,2
244,485,32,1,7,1,7
244,137,46,3,10,3,1
244,529,12,2,2,1,9
244,228,23,2,13,2,2
244,4,32,1,6,0,4
244,123,48,0,3,2,2
244,420,36,3,7,1,9
244,581,12,2,11,0,8
244,1,20,0,4,3,2
245,551,15,3,3,2,1
245,648,43,0,1,0,9
245,391,3,2,10,3,8
245,671,1,1,9,1,3
245,304,46,3,9,1,9
245,157,23,2,7,1,5
245,422,27,3,12,1,9
245,309,36,3,0,0,1
245,33,18,1,4,3,1
245,155,24,3,1,0,8
245,386,14,0,9,1,5
245,235,33,3,0,0,9
245,512,47,0,0,0,5
245,15,38,1,6,0,9
245,407,33,3,2,1,9
245,539,15,3,4,3,1
245,331,44,3,5,3,2
245,663,24,3,6,0,7
245,345,43,0,8,1,9
245,465,33,3,10,3,9
245,19,32,1,11,0,9
245,102,27,3,7,1,9
245,679,43,0,3,2,1
245,394,24,3,9,1,9
245,535,12,2,9,1,9
245,488,30,3,1,0,6
245,432,12,2,1,0,9
245,181,0,0,11,0,9
245,485,32,1,7,1,8
245,543,37,3,13,2,1
245,97,0,0,7,1,6
245,218,10,2,10,3,7
245,234,1,1,12,1,9
245,163,35,3,8,1,8
245,224,27,3,2,1,9
245,57,10,2,13,2,1
245,517,36,3,5,3,1
245,104,21,1,5,3,1
245,125,10,2,12,1,9
245,390,9,0,8,1,1
245,490,29,0,9,1,1
245,412,46,3,3,2,1
245,271,17,3,9,1,9
245,503,14,0,10,3,4
245,220,21,1,10,3,5
245,46,30,3,8,1,9
245,598,6,2,5,3,8
245,108,36,3,4,3,1
245,433,42,3,2,1,9
245,626,18,1,5,3,6
245,452,34,1,1,0,9
245,597,0,0,5,3,6
245,522,39,3,8,1,9
245,320,23,2,6,0,1
245,603,27,3,13,2,1
245,40,43,0,2,1,9
245,361,5,3,6,0,2
245,344,29,0,13,2,1
245,293,4,2,4,3,1
245,408,38,1,7,1,9
245,324,44,3,8,1,9
245,668,37,3,6,0,3
245,295,26,3,12,1,9
245,601,18,1,12,1,9
245,515,28,0,6,0,4
245,322,48,0,11,0,9
245,59,47,0,4,3,1
245,651,25,3,1,0,9
245,365,5,3,3,2,2
245,1,20,0,4,3,1
245,350,5,3,12,1,9
245,8,18,1,8,1,9
245,568,13,1,6,0,9
245,172,39,3,13,2,1
245,439,20,0,13,2,1
245,379,10,2,0,0,9
245,184,23,2,10,3,9
245,489,40,3,10,3,9
245,505,5,3,13,2,1
245,662,35,3,5,3,7
245,183,32,1,5,3,6
245,523,29,0,11,0,9
245,174,6,2,11,0,9
245,405,10,2,2,1,9
245,667,30,3,3,2,2
245,398,11,3,5,3,6
245,682,36,3,1,0,2
245,297,2,1,10,3,1
245,456,22,2,12,1,7
245,371,30,3,0,0,8
245,49,3,2,12,1,6
245,566,31,2,6,0,3
245,676,46,3,11,0,2
245,545,38,1,0,0,9
245,542,1,1,8,1,9
245,79,11,3,7,1,9
245,269,47,0,3,2,6
245,36,41,2,7,1,6
246,679,43,0,3,2,4
246,203,13,1,4,3,5
246,226,18,1,0,0,5
246,629,0,0,0,0,8
246,625,20,0,0,0,7
246,509,31,2,7,1,5
246,559,7,1,3,2,6
246,589,13,1,2,1,8
246,228,23,2,13,2,3
246,157,23,2,7,1,5
246,500,46,3,12,1,7
246,456,22,2,12,1,5
246,210,31,2,12,1,9
246,416,8,1,1,0,9
246,330,13,1,1,0,9
246,281,37,3,3,2,5
246,81,42,3,13,2,4
246,376,33,3,12,1,8
246,138,22,2,2,1,6
246,84,47,0,5,3,4
246,139,7,1,9,1,7
246,593,34,1,3,2,5
246,332,16,3,10,3,7
246,225,34,1,4,3,5
246,240,39,3,7,1,9
246,136,38,1,11,0,8
246,177,8,1,10,3,8
246,517,36,3,5,3,7
246,82,24,3,7,1,8
246,458,0,0,4,3,6
246,52,0,0,1,0,9
246,322,48,0,11,0,8
246,95,24,3,10,3,5
246,320,23,2,6,0,4
246,413,32,1,13,2,4
246,306,9,0,7,1,6
246,412,46,3,3,2,5
246,380,15,3,0,0,8
246,38,45,2,4,3,5
246,339,31,2,11,0,9
246,537,10,2,6,0,7
246,286,3,2,2,1,8
246,186,19,3,11,0,8
246,8,18,1,8,1,4
246,224,27,3,2,1,9
246,212,38,1,8,1,8
246,1,20,0,4,3,3
246,218,10,2,10,3,6
246,508,3,2,0,0,8
246,636,25,3,7,1,9
246,2,7,1,1,0,7
246,675,10,2,1,0,7
246,387,26,3,2,1,9
246,79,11,3,7,1,5
246,167,47,0,6,0,5
246,585,30,3,11,0,8
246,141,46,3,2,1,5
246,505,5,3,13,2,2
246,344,29,0,13,2,3
246,373,45,2,7,1,6
246,303,6,2,8,1,7
246,345,43,0,8,1,8
246,598,6,2,5,3,4
246,384,6,2,0,0,6
246,33,18,1,4,3,4
246,41,40,3,8,1,7
246,117,45,2,5,3,6
246,396,33,3,13,2,7
246,289,48,0,8,1,5
246,6,25,3,5,3,6
246,631,27,3,10,3,3
246,233,4,2,5,3,5
246,271,17,3,9,1,6
246,192,43,0,4,3,3
246,288,11,3,1,0,5
246,111,45,2,10,3,6
246,311,22,2,4,3,4
246,352,18,1,7,1,6
246,487,19,3,0,0,9
246,556,7,1,8,1,8
246,405,10,2,2,1,8
246,570,2,1,12,1,2
246,669,15,3,12,1,8
246,401,19,3,4,3,4
246,453,30,3,6,0,6
246,67,31,2,8,1,9
246,544,41,2,2,1,8
246,182,11,3,13,2,4
246,547,14,0,2,1,7
246,229,38,1,9,1,8
246,92,45,2,6,0,4
246,591,45,2,11,0,9
246,53,10,2,3,2,6
246,375,32,1,1,0,6
246,419,10,2,8,1,5
246,451,22,2,0,0,7
246,526,9,0,9,1,4
246,485,32,1,7,1,4
247,335,13,1,5,3,9
247,286,3,2,2,1,9
247,591,45,2,11,0,9
247,164,0,0,12,1,9
247,187,28,0,9,1,9
247,447,11,3,12,1,9
247,171,21,1,3,2,5
247,140,1,1,2,1,9
247,98,25,3,8,1,9
247,415,38,1,4,3,1
247,664,26,3,0,0,9
247,233,4,2,5,3,9
247,573,7,1,12,1,9
247,326,46,3,7,1,9
247,276,22,2,8,1,9
247,23,5,3,0,0,6
247,483,30,3,7,1,9
247,373,45,2,7,1,9
247,380,15,3,0,0,9
247,61,15,3,1,0,9
247,681,18,1,13,2,1
247,65,9,0,4,3,3
247,202,17,3,12,1,9
247,661,20,0,10,3,8
